Name,Ortschaft,Latitude,Longitude,Touristenstellplätze,weiter Unterküfte,kleiner Platz (<80 m2),mittlerer Platz  (~100 m2),grosser Platz (>110 m2),Stellplatz am Wasser,Behindertengerechter Zugang,Haustierfreundlichkeit,Waschmaschine und Trockner,Aufenthaltsraum,Gemeinschaftsküche,Grillplatz,Gastronomie,Shop,Hallenbad,Freibad,Bademöglichkeit,Babypool,Sportplatz,Golf,Tennis,Disco,Wifi,Spielplatz,Unterhaltungsprogramm,Bootsvermietung,Fahrradvermietung,Öffnungszeit[%],Preis,Informationsstelle,Sternebewertung,Mitgliedschaften,Region,Region Berner-Mitelland,Region Berner-Oberland,Region Freiburg-Neuenburg-Jura,Region Graubuenden,Region Nordwestschweiz,Region Ostschweiz,Region Tessin,Region Waadt-Genfersee,Region Wallis,Region Zentralschweiz,Region Zuerich,Hauptsaison,Nebensaison,Wandern,Strandzugang,Aktivitäten,Bahnhof,Busstation
TCS Camping Gwatt Thunersee,3645 Gwatt (BE),46.72777889,7.6275,127.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,57.0,1,4,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
TCS Camping Gwatt Thunersee,3645 Gwatt (BE),46.72777889,7.6275,127.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,48.0,1,4,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
TCS Camping Gwatt Thunersee,3645 Gwatt (BE),46.72777889,7.6275,127.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,64.0,1,4,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
TCS Camping Gwatt Thunersee,3645 Gwatt (BE),46.72777889,7.6275,127.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,56.0,1,4,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,1
TCS Camping Gwatt Thunersee,3645 Gwatt (BE),46.72777889,7.6275,127.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,74.0,1,4,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1
Blüemlisalp,3723 Kiental (BE),46.58108694,7.728751944,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29.0,1,3,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,6,1,1
Blüemlisalp,3723 Kiental (BE),46.58108694,7.728751944,15.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32.0,1,3,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6,1,1
Camping Rendez-Vous,3718 Kandersteg (BE),46.49688611,7.683571944,40.0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,34.1,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6,1,1
Camping Rendez-Vous,3718 Kandersteg (BE),46.49688611,7.683571944,40.0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,29.9,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,6,1,1
Camping Bergblick,3715 Adelboden (BE),46.49547111,7.570308889,15.0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.93,28.8,1,0,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,8,0,1
Camping Bergblick,3715 Adelboden (BE),46.49547111,7.570308889,15.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.93,38.8,1,0,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,8,0,1
Camping Bergblick,3715 Adelboden (BE),46.49547111,7.570308889,15.0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.93,38.8,1,0,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,8,0,1
Camping Bergblick,3715 Adelboden (BE),46.49547111,7.570308889,15.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.93,44.8,1,0,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,8,0,1
Camping Eggmatte Diemtigtal,3757 Schwenden im Diemtigtal (BE),46.57130111,7.484011111,16.0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,34.5,1,4,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1
dür's Bächli,3764 Weissenburg (BE),46.6577,7.475689167,10.0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.0,17.5,1,4,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0
Camping Arnist,3765 Oberwil im Simmental (BE),46.6549,7.431928889,30.0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1.0,28.0,0,0,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
Camping Jaunpass,3766 Boltigen (BE),46.59244167,7.338135278,35.0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,26.5,1,3,0,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,1
Camping Vermeille,3770 Zweisimmen (BE),46.56239,7.377731944,25.0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1.0,29.2,1,4,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1
Camping Vermeille,3770 Zweisimmen (BE),46.56239,7.377731944,25.0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1.0,31.2,1,4,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1
Seegarten,3775 Lenk (BE),46.45231889,7.44409,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,30.8,0,3,2,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,6,1,1
Camping Hasenweide,3775 Lenk im Simmental (BE),46.42805194,7.478303889,30.0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,18.0,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,6,0,1
Camping Saanen beim Kappeli,3792 Saanen (BE),46.48696694,7.265283056,27.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32.0,0,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,1
Camping Saanen beim Kappeli,3792 Saanen (BE),46.48696694,7.265283056,27.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,31.0,0,4,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5,1,1
Bellerive,3780 Gstaad (BE),46.479955,7.274326944,40.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29.7,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5,1,1
Bellerive,3780 Gstaad (BE),46.479955,7.274326944,40.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32.7,1,3,1,Berner-Oberland,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,1
Nouvelle Plage,1470 Estavayer-Le-Lac (FR),46.85639111,6.84742,60.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57,36.55,1,3,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0
Nouvelle Plage,1470 Estavayer-Le-Lac (FR),46.85639111,6.84742,60.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57,48.55,1,3,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0
Nouvelle Plage,1470 Estavayer-Le-Lac (FR),46.85639111,6.84742,60.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57,48.55,1,3,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0
Nouvelle Plage,1470 Estavayer-Le-Lac (FR),46.85639111,6.84742,60.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57,60.55,1,3,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0
Camping Delley-Portalban,1568 Portalban (FR),46.921545,6.954891111,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.63,23.0,0,3,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1
Camping Delley-Portalban,1568 Portalban (FR),46.921545,6.954891111,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.63,27.0,0,3,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1
Le Bivouac,1619 Les Paccots (FR),46.52550111,6.918226111,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,32.3,1,4,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,10,1,1
Le Bivouac,1619 Les Paccots (FR),46.52550111,6.918226111,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,29.3,1,4,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,10,1,1
Camping de la Forêt,1642 Sorens (FR),46.6738,7.024386111,50.0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.5,26.0,1,4,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,4,0,1
Camping du Lac - Gumefens,1643 Gumefens (FR),46.67549806,7.085091944,50.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58,32.5,1,3,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,5,1,1
Camping du Lac - Gumefens,1643 Gumefens (FR),46.67549806,7.085091944,50.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58,36.5,1,3,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,5,1,1
Camping du Lac - Gumefens,1643 Gumefens (FR),46.67549806,7.085091944,50.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58,37.5,1,3,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,5,1,1
Camping du Lac - Gumefens,1643 Gumefens (FR),46.67549806,7.085091944,50.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58,41.5,1,3,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,5,1,1
Les Sapins,1664 Epagny (FR),46.59568611,7.081208889,40.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,29.6,1,3,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,9,1,1
Seeweid,1716 Schwarzsee (FR),46.66174889,7.27437,50.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,34.0,1,4,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4,0,1
Seeweid,1716 Schwarzsee (FR),46.66174889,7.27437,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28.0,1,4,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4,0,1
Camping Füllmattli,1716 Plaffeien (FR),46.75227,7.300746111,15.0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.58,21.5,1,2,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
Le Mont,1729 Montécu (FR),46.738195,7.196816944,30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.9,1,2,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,10,1,1
Camping Muntelier,3286 Muntelier (FR),46.94300389,7.133768889,9.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,40.0,1,3,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,9,1,0
Camping du Val-de-Travers,2114 Fleurier (NE),46.90656139,6.57491,40.0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.51,31.2,1,2,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5,1,1
Camping La Belle Verte,2400 Le Locle (NE),47.05217,6.76017,38.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,29.8,1,2,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,1,1
Camping La Belle Verte,2400 Le Locle (NE),47.05217,6.76017,38.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,24.0,1,2,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7,1,1
Bois du Couvent,2300 La Chaux-de-Fonds (NE),47.09347611,6.836088889,40.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.42,28.2,1,3,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,7,1,1
Petit-Cortaillod-plage,2016 Cortaillod (NE),46.94266,6.859051111,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,38.2,0,2,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1
Petit-Cortaillod-plage,2016 Cortaillod (NE),46.94266,6.859051111,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,44.2,0,2,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1
TCS Camping La Tène Neuenburgersee,2074 Marin-Epagnier (NE),47.00490694,7.020573056,80.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,28.2,1,3,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,5,1,1
TCS Camping La Tène Neuenburgersee,2074 Marin-Epagnier (NE),47.00490694,7.020573056,80.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,36.2,1,3,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5,1,1
Bellerive,2525 Le Landeron (NE),47.0597,7.082171111,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,32.2,1,0,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
Fraso-Ranch,2523 Lignières (NE),47.08595806,7.071236111,48.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1.0,18.2,1,4,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1
Fraso-Ranch,2523 Lignières (NE),47.08595806,7.071236111,48.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1.0,22.2,1,4,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1
Fraso-Ranch,2523 Lignières (NE),47.08595806,7.071236111,48.0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1.0,23.7,1,4,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1
Fraso-Ranch,2523 Lignières (NE),47.08595806,7.071236111,48.0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1.0,29.7,1,4,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1
Camping de Belfond ,2710 Tavannes (BE),47.22862194,7.184983056,20.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,25.0,0,0,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Camping de Belfond ,2710 Tavannes (BE),47.22862194,7.184983056,20.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,28.0,0,0,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Camping de la Plage,2520 La Neuveville (BE),47.06019,7.088101111,30.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,29.0,0,2,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
Jura Bivouac,2340 Le Noirmont (JU),47.20487,6.942941111,40.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,27.0,0,0,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0
Camping de la Cibourg,2616 La Cibourg (BE),47.12005611,6.892841944,60.0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1.0,27.3,0,4,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5,1,0
Camping de la Cibourg,2616 La Cibourg (BE),47.12005611,6.892841944,60.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1.0,23.8,0,4,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5,1,0
Les Cerneux,2345 Les Breuleux (JU),47.21198611,7.034698889,60.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,34.0,0,4,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1
Les Cerneux,2345 Les Breuleux (JU),47.21198611,7.034698889,60.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,29.0,0,4,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1
Camping Saignelégier,2350 Saignelégier (JU),47.25314694,7.018878889,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,23.0,1,1,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1
Camping Saignelégier,2350 Saignelégier (JU),47.25314694,7.018878889,100.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,26.0,1,1,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1
Du Raimeux,2832 Rebeuvilier (JU),47.32434194,7.417461944,31.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,25.95,0,2,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0
La Grande Ecluse,2800 Delémont (JU),47.35603306,7.336371944,35.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,21.4,1,3,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1
La Grande Ecluse,2800 Delémont (JU),47.35603306,7.336371944,35.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,23.8,1,3,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1
La Grande Ecluse,2800 Delémont (JU),47.35603306,7.336371944,35.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,20.4,1,3,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1
La Grande Ecluse,2800 Delémont (JU),47.35603306,7.336371944,35.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,22.8,1,3,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1
Camping de Tariche,2882 Saint-Ursanne (JU),47.333995,7.140791111,25.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,25.0,1,4,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
Camping de Tariche,2882 Saint-Ursanne (JU),47.333995,7.140791111,25.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,42.0,1,4,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
Camping Kohler,2883 Montmelon-Dessous (JU),47.35319611,7.172818889,60.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,12.2,0,2,0,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
Les Grottes,2912 Réclère (JU),47.359505,6.917178056,127.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,27.0,0,3,1,Freiburg-Neuenburg-Jura,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
Moratel,1096 Cully (VD),46.48972194,6.737778056,90.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,30.5,1,2,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,11,1,0
Camping de Forel,1072 Forel (VD),46.529085,6.764926944,43.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,36.5,0,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,0,0
Camping de Forel,1072 Forel (VD),46.529085,6.764926944,43.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,30.5,0,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0
TCS Camping Morges,1110 Morges (VD),46.50363194,6.487965,127.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.55,35.5,1,3,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
TCS Camping Morges,1110 Morges (VD),46.50363194,6.487965,127.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.55,45.5,1,3,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
TCS Camping Morges,1110 Morges (VD),46.50363194,6.487965,127.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.55,45.5,1,3,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
TCS Camping Morges,1110 Morges (VD),46.50363194,6.487965,127.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.55,55.5,1,3,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
Camping du Bois Gentil,1141 Ballens (VD),46.550145,6.374381944,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,23.5,0,2,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
Camping du Bois Gentil,1141 Ballens (VD),46.550145,6.374381944,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,29.0,0,2,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
Aux Vernes,1180 Rolle (VD),46.46152,6.34638,117.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,32.0,1,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
Aux Vernes,1180 Rolle (VD),46.46152,6.34638,117.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,38.5,1,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
